,equity
2024-06-05,1779447.071688425
2024-06-06,1778553.9444247358
2024-06-07,1782470.7958706128
2024-06-10,1774057.9504578637
2024-06-11,1754498.2577588428
2024-06-12,1757964.832343072
2024-06-13,1765507.0428690861
2024-06-14,1766016.5873705281
2024-06-17,1765832.1014309125
2024-06-18,1762118.4557302753
2024-06-19,1754277.3324572423
2024-06-20,1749111.383485417
2024-06-21,1755427.6133113967
2024-06-24,1761100.502216097
2024-06-25,1768497.4702913854
2024-06-26,1777485.8355710323
2024-06-27,1778545.1372017777
2024-06-28,1781681.325934092
2024-07-01,1798929.2609530666
2024-07-02,1813812.574438573
2024-07-03,1813852.2205584773
2024-07-04,1803176.4024124658
2024-07-05,1803726.0733986108
2024-07-08,1812954.2733410134
2024-07-09,1814815.7364520351
2024-07-10,1819308.1336544764
2024-07-11,1826423.715505308
2024-07-12,1834428.6898203508
2024-07-15,1831530.1905269295
2024-07-16,1830974.4072262587
2024-07-17,1835172.8383827908
2024-07-18,1835250.7410314067
2024-07-19,1832253.562727619
2024-07-22,1842313.9462966828
2024-07-23,1856309.2933517888
2024-07-24,1858335.4642888003
2024-07-25,1858840.4994862515
2024-07-26,1850411.021096032
2024-07-29,1837653.1880711555
2024-07-30,1842277.8389026138
2024-07-31,1831686.1896724328
2024-08-01,1831853.3961950722
2024-08-02,1837761.0593764072
2024-08-05,1850825.7312820777
2024-08-06,1845052.0422357074
2024-08-07,1839954.1821165038
2024-08-08,1835928.7839086873
2024-08-09,1830931.7334357596
2024-08-12,1845617.3732195748
2024-08-13,1849009.5702607385
2024-08-14,1843602.264605256
2024-08-15,1844345.6705495627
2024-08-16,1842277.8955460275
2024-08-19,1847483.2335066027
2024-08-20,1850422.4429077785
2024-08-21,1858372.8843465394
2024-08-22,1860698.5581177587
2024-08-23,1855347.9336265929
2024-08-26,1858635.8657389802
2024-08-27,1855998.6232514216
2024-08-28,1850715.7124374963
2024-08-29,1855352.0116610315
2024-08-30,1844784.7321387636
2024-09-02,1834313.5459666245
2024-09-03,1838399.6189519519
2024-09-04,1837910.8575824015
2024-09-05,1842318.7200993188
2024-09-06,1844273.4423666887
2024-09-09,1841868.86544483
2024-09-10,1848185.3894728296
2024-09-11,1850876.449070094
2024-09-12,1849464.4726930154
2024-09-13,1854800.063391488
2024-09-16,1845251.8105325794
2024-09-17,1848226.6729868473
2024-09-18,1861017.4348221493
2024-09-19,1851235.1014008082
2024-09-20,1843564.1125674804
2024-09-23,1849038.4589401847
2024-09-24,1840765.2208445626
2024-09-25,1857480.347152036
2024-09-26,1856616.1096546792
2024-09-27,1858833.8263082702
2024-09-30,1859470.5917546584
2024-10-01,1864208.7405357866
2024-10-02,1859115.0240399188
2024-10-03,1860427.2091498794
2024-10-04,1873909.1829952355
2024-10-07,1878222.2660969673
2024-10-08,1878642.0959220794
2024-10-09,1876637.6102192185
2024-10-10,1882530.027804399
2024-10-11,1881125.803857433
2024-10-14,1879650.4324121433
2024-10-15,1877522.8103249494
2024-10-16,1870383.3489444568
2024-10-17,1879010.692660156
2024-10-18,1878607.4615370564
2024-10-21,1893171.02887911
2024-10-22,1893506.1148704486
2024-10-23,1902160.7906736082
2024-10-24,1899480.9226251012
2024-10-25,1903619.8553115742
2024-10-28,1901181.1212251747
2024-10-29,1902446.1058787168
2024-10-30,1893409.1340025046
2024-10-31,1898237.520951146
2024-11-01,1896331.6343180407
2024-11-04,1903101.292397989
2024-11-05,1900757.8836329738
2024-11-06,1915074.5928978145
2024-11-07,1929872.1634583478
2024-11-08,1921745.0225215687
2024-11-11,1931384.6760987802
2024-11-12,1936179.0595056496
2024-11-13,1936824.1943642586
2024-11-14,1926897.4434498257
2024-11-15,1933832.7216901998
2024-11-18,1913242.952540172
2024-11-19,1905608.9450024136
2024-11-20,1903680.8164711148
2024-11-21,1901340.9101554048
2024-11-22,1890220.148706377
2024-11-25,1881838.5290710586
2024-11-26,1865981.001011142
2024-11-27,1879618.9374511698
2024-11-28,1864599.0112635738
2024-11-29,1868956.2223750555
2024-12-02,1872569.1024737812
2024-12-03,1883630.78901595
2024-12-04,1880416.250135818
2024-12-05,1900371.426853147
2024-12-06,1905276.9806832864
2024-12-09,1900644.9617687135
2024-12-10,1900216.7554917454
2024-12-11,1907770.8217126734
2024-12-12,1914542.7515886512
2024-12-13,1916388.6834053963
2024-12-16,1913982.5752671536
2024-12-17,1916363.4373238129
2024-12-18,1922659.6143658867
2024-12-19,1923723.3950871532
2024-12-20,1917782.5963758787
2024-12-23,1908438.7906761914
2024-12-24,1917118.0315189734
2024-12-25,1922760.0967965308
2024-12-26,1924890.2926384548
2024-12-27,1921387.9281832234
2024-12-30,1929099.809121287
2024-12-31,1934221.2517534867
